epoch_h,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,hyper_param,hp_update
5728,0.018415657803416252,1.0,0.4137745797634125,0.84,6.148721218109131,0.2,"tensor([-5.0937, -1.2883, -3.1358,  ..., -5.6146, -3.1824,  9.1361],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5729,0.025953326374292374,1.0,0.4265778362751007,0.86,6.02059268951416,0.16,"tensor([-5.0926, -1.2872, -3.1336,  ..., -5.6022, -3.1803,  9.1184],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5730,0.020865485072135925,1.0,0.4898127615451813,0.8,5.847064971923828,0.18,"tensor([-5.0865, -1.2820, -3.1250,  ..., -5.5958, -3.1602,  9.1110],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5731,0.017826173454523087,1.0,0.4437042474746704,0.82,6.0142903327941895,0.16,"tensor([-5.0734, -1.2720, -3.1118,  ..., -5.5912, -3.1595,  9.1151],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5732,0.011520735919475555,1.0,0.3901924192905426,0.84,6.120142936706543,0.16,"tensor([-5.0637, -1.2652, -3.1033,  ..., -5.5779, -3.1555,  9.1393],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5733,0.011591118760406971,1.0,0.37933897972106934,0.86,6.192380905151367,0.18,"tensor([-5.0677, -1.2685, -3.1072,  ..., -5.5802, -3.1517,  9.1500],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5734,0.026247434318065643,1.0,0.5005882382392883,0.82,6.382272243499756,0.16,"tensor([-5.0534, -1.2583, -3.0965,  ..., -5.5798, -3.1363,  9.1481],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5735,0.019646532833576202,1.0,0.38276076316833496,0.86,5.922420501708984,0.18,"tensor([-5.0587, -1.2619, -3.0999,  ..., -5.5723, -3.1320,  9.1518],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5736,0.015945574268698692,1.0,0.34819263219833374,0.86,6.19416618347168,0.18,"tensor([-5.0530, -1.2568, -3.0929,  ..., -5.5711, -3.1242,  9.1537],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5737,0.02113346755504608,1.0,0.584065318107605,0.76,6.327524185180664,0.14,"tensor([-5.0466, -1.2520, -3.0862,  ..., -5.5538, -3.1250,  9.1627],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5738,0.02112855389714241,1.0,0.4468638300895691,0.84,6.228387832641602,0.18,"tensor([-5.0298, -1.2393, -3.0694,  ..., -5.5411, -3.1191,  9.1677],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5739,0.024159399792551994,1.0,0.47252461314201355,0.82,6.025432586669922,0.16,"tensor([-5.0280, -1.2384, -3.0672,  ..., -5.5422, -3.1202,  9.1709],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5740,0.015368958935141563,1.0,0.4045151174068451,0.82,6.257822036743164,0.14,"tensor([-5.0263, -1.2360, -3.0631,  ..., -5.5263, -3.1099,  9.1916],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5741,0.013630088418722153,1.0,0.3354189395904541,0.86,6.317225456237793,0.16,"tensor([-5.0278, -1.2373, -3.0647,  ..., -5.5315, -3.1110,  9.1910],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5742,0.07440027594566345,0.98,0.5546634197235107,0.8,6.58615255355835,0.14,"tensor([-5.0053, -1.2196, -3.0407,  ..., -5.5035, -3.1063,  9.1533],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5743,0.018607085570693016,1.0,0.3751603364944458,0.88,6.071785926818848,0.16,"tensor([-5.0050, -1.2207, -3.0425,  ..., -5.5009, -3.1019,  9.1557],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5744,0.02158542349934578,1.0,0.3642229735851288,0.88,6.0454559326171875,0.16,"tensor([-5.0148, -1.2283, -3.0527,  ..., -5.4906, -3.0999,  9.1579],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5745,0.016848580911755562,1.0,0.3913446366786957,0.86,6.082334041595459,0.18,"tensor([-5.0148, -1.2278, -3.0517,  ..., -5.4791, -3.1106,  9.1603],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5746,0.011536476202309132,1.0,0.33290940523147583,0.88,6.148201942443848,0.16,"tensor([-5.0111, -1.2247, -3.0471,  ..., -5.4837, -3.1092,  9.1666],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5747,0.012022810988128185,1.0,0.34739193320274353,0.88,6.118706226348877,0.18,"tensor([-5.0112, -1.2249, -3.0471,  ..., -5.4869, -3.1068,  9.1713],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5748,0.016744814813137054,1.0,0.33761826157569885,0.86,6.372937202453613,0.18,"tensor([-5.0034, -1.2188, -3.0397,  ..., -5.4889, -3.1051,  9.1684],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5749,0.023882560431957245,1.0,0.523944616317749,0.84,6.101542949676514,0.2,"tensor([-5.0224, -1.2361, -3.0621,  ..., -5.4949, -3.0895,  9.1771],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5750,0.013587209396064281,1.0,0.4222160577774048,0.88,6.22939920425415,0.2,"tensor([-5.0174, -1.2330, -3.0577,  ..., -5.4966, -3.0892,  9.1796],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5751,0.014687943272292614,1.0,0.3705129325389862,0.84,6.024000644683838,0.18,"tensor([-5.0050, -1.2246, -3.0471,  ..., -5.4829, -3.0840,  9.1796],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5752,0.026976149529218674,1.0,0.3594755232334137,0.88,5.896687030792236,0.16,"tensor([-5.0214, -1.2355, -3.0598,  ..., -5.4825, -3.0711,  9.1765],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5753,0.01663009077310562,1.0,0.34469783306121826,0.88,5.946691989898682,0.18,"tensor([-5.0303, -1.2425, -3.0689,  ..., -5.4814, -3.0717,  9.1755],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5754,0.017111701890826225,1.0,0.3211543560028076,0.88,6.298031806945801,0.16,"tensor([-5.0282, -1.2410, -3.0667,  ..., -5.4702, -3.0720,  9.1749],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5755,0.016168225556612015,1.0,0.3592856526374817,0.9,6.308186054229736,0.18,"tensor([-5.0315, -1.2435, -3.0690,  ..., -5.5016, -3.0702,  9.1749],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5756,0.012825185433030128,1.0,0.33170509338378906,0.88,6.421700954437256,0.2,"tensor([-5.0400, -1.2493, -3.0754,  ..., -5.5082, -3.0676,  9.1749],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5757,0.020675180479884148,1.0,0.296549916267395,0.92,6.373116493225098,0.18,"tensor([-5.0425, -1.2513, -3.0785,  ..., -5.5050, -3.0645,  9.1753],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5758,0.014154620468616486,1.0,0.3228145241737366,0.88,6.425560474395752,0.18,"tensor([-5.0243, -1.2380, -3.0619,  ..., -5.5118, -3.0475,  9.1732],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5759,0.012000387534499168,1.0,0.36639854311943054,0.84,6.495729446411133,0.2,"tensor([-5.0303, -1.2421, -3.0676,  ..., -5.5136, -3.0400,  9.1722],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5760,0.041280973702669144,1.0,0.5293818116188049,0.76,6.351172924041748,0.18,"tensor([-5.0653, -1.2694, -3.1025,  ..., -5.5243, -3.0358,  9.1709],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5761,0.014867275021970272,1.0,0.3917110562324524,0.84,6.278209686279297,0.18,"tensor([-5.0743, -1.2762, -3.1117,  ..., -5.5210, -3.0338,  9.1798],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5762,0.015833988785743713,1.0,0.3829016089439392,0.88,6.178630352020264,0.16,"tensor([-5.0878, -1.2862, -3.1236,  ..., -5.4977, -3.0303,  9.1800],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5763,0.016730859875679016,1.0,0.3667883276939392,0.88,6.171163558959961,0.16,"tensor([-5.0908, -1.2885, -3.1258,  ..., -5.4974, -3.0236,  9.1849],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5764,0.01734791323542595,1.0,0.39920005202293396,0.88,6.175151824951172,0.18,"tensor([-5.0963, -1.2922, -3.1298,  ..., -5.5058, -3.0167,  9.1830],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5765,0.015244766138494015,1.0,0.41613778471946716,0.88,6.231956958770752,0.16,"tensor([-5.0942, -1.2910, -3.1278,  ..., -5.4984, -3.0109,  9.1834],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5766,0.016341203823685646,1.0,0.3496745228767395,0.9,6.339132785797119,0.14,"tensor([-5.0960, -1.2923, -3.1290,  ..., -5.5076, -3.0070,  9.1871],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5767,0.038466677069664,0.98,0.3856198787689209,0.86,6.201472759246826,0.16,"tensor([-5.1059, -1.2993, -3.1376,  ..., -5.5036, -3.0093,  9.1896],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5768,0.018287399783730507,1.0,0.42892390489578247,0.86,6.1312642097473145,0.2,"tensor([-5.1001, -1.2945, -3.1310,  ..., -5.5000, -3.0118,  9.1860],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5769,0.020447399467229843,1.0,0.3784317374229431,0.88,6.0734076499938965,0.2,"tensor([-5.0937, -1.2894, -3.1244,  ..., -5.5085, -3.0087,  9.1851],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5770,0.018847936764359474,1.0,0.3425070643424988,0.88,6.193492889404297,0.18,"tensor([-5.1040, -1.2965, -3.1312,  ..., -5.5097, -3.0077,  9.1851],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5771,0.014327453449368477,1.0,0.34944188594818115,0.88,6.328497886657715,0.16,"tensor([-5.1139, -1.3044, -3.1404,  ..., -5.5090, -3.0063,  9.1852],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5772,0.010822763666510582,1.0,0.3421723544597626,0.9,6.399712562561035,0.16,"tensor([-5.1166, -1.3059, -3.1413,  ..., -5.5006, -3.0153,  9.1800],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5773,0.023046856746077538,1.0,0.3744852542877197,0.86,6.392728328704834,0.18,"tensor([-5.1153, -1.3043, -3.1388,  ..., -5.5084, -3.0161,  9.1789],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5774,0.01614326797425747,1.0,0.3463990390300751,0.9,6.289489269256592,0.18,"tensor([-5.1271, -1.3123, -3.1475,  ..., -5.5234, -3.0101,  9.1762],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5775,0.015367014333605766,1.0,0.3169584572315216,0.9,6.35572624206543,0.16,"tensor([-5.1249, -1.3105, -3.1445,  ..., -5.5112, -3.0111,  9.1792],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5776,0.014513742178678513,1.0,0.3375002145767212,0.9,6.484189510345459,0.16,"tensor([-5.1310, -1.3151, -3.1498,  ..., -5.5038, -3.0103,  9.1836],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5777,0.011401538737118244,1.0,0.36589863896369934,0.86,6.385554313659668,0.16,"tensor([-5.1420, -1.3242, -3.1615,  ..., -5.4835, -3.0051,  9.1808],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5778,0.015243005007505417,1.0,0.4140881299972534,0.84,6.250607967376709,0.18,"tensor([-5.1694, -1.3464, -3.1888,  ..., -5.4954, -3.0026,  9.1931],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5779,0.036573395133018494,1.0,0.45423251390457153,0.8,6.176084995269775,0.16,"tensor([-5.1572, -1.3358, -3.1752,  ..., -5.4927, -2.9935,  9.2105],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5780,0.023134134709835052,1.0,0.380509614944458,0.84,5.781534194946289,0.16,"tensor([-5.1662, -1.3421, -3.1811,  ..., -5.5111, -2.9888,  9.2122],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5781,0.018407482653856277,1.0,0.36326324939727783,0.88,6.17514705657959,0.16,"tensor([-5.1665, -1.3412, -3.1796,  ..., -5.4993, -2.9887,  9.1938],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5782,0.016226625069975853,1.0,0.4036906361579895,0.82,6.376194000244141,0.16,"tensor([-5.1817, -1.3526, -3.1934,  ..., -5.5037, -2.9859,  9.1814],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5783,0.016739707440137863,1.0,0.3779250383377075,0.84,6.484712600708008,0.16,"tensor([-5.1926, -1.3608, -3.2022,  ..., -5.5164, -2.9878,  9.1847],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5784,0.01839328370988369,1.0,0.4185725748538971,0.84,6.281343460083008,0.14,"tensor([-5.1938, -1.3622, -3.2033,  ..., -5.5061, -2.9809,  9.1832],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5785,0.01906318962574005,1.0,0.46236544847488403,0.88,5.984479904174805,0.16,"tensor([-5.1990, -1.3666, -3.2079,  ..., -5.4982, -2.9763,  9.1808],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5786,0.015218677930533886,1.0,0.43562278151512146,0.86,5.992023944854736,0.16,"tensor([-5.2091, -1.3743, -3.2166,  ..., -5.4907, -2.9555,  9.2003],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5787,0.015672622248530388,1.0,0.38644009828567505,0.88,6.363246440887451,0.16,"tensor([-5.2169, -1.3803, -3.2234,  ..., -5.4852, -2.9520,  9.2190],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5788,0.015023479238152504,1.0,0.4780779778957367,0.8,6.534867763519287,0.16,"tensor([-5.2088, -1.3747, -3.2165,  ..., -5.4726, -2.9456,  9.2407],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5789,0.013859573751688004,1.0,0.3551425635814667,0.88,6.261190414428711,0.16,"tensor([-5.2183, -1.3829, -3.2269,  ..., -5.4680, -2.9431,  9.2426],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5790,0.015684938058257103,1.0,0.33344435691833496,0.86,6.567225933074951,0.14,"tensor([-5.2114, -1.3776, -3.2192,  ..., -5.4508, -2.9379,  9.2430],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5791,0.025720661506056786,1.0,0.4738515019416809,0.8,6.352642059326172,0.18,"tensor([-5.2153, -1.3825, -3.2252,  ..., -5.4410, -2.9276,  9.2307],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5792,0.01665695756673813,1.0,0.32276710867881775,0.92,6.492419242858887,0.16,"tensor([-5.2220, -1.3875, -3.2320,  ..., -5.4267, -2.9322,  9.2474],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5793,0.010292377322912216,1.0,0.32987672090530396,0.92,6.708817958831787,0.16,"tensor([-5.2300, -1.3940, -3.2398,  ..., -5.4140, -2.9327,  9.2571],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5794,0.051750607788562775,0.98,0.438512921333313,0.84,6.567145347595215,0.18,"tensor([-5.2311, -1.3948, -3.2404,  ..., -5.4053, -2.9328,  9.2478],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5795,0.011206770315766335,1.0,0.35820630192756653,0.88,6.608361721038818,0.14,"tensor([-5.2250, -1.3899, -3.2349,  ..., -5.3953, -2.9318,  9.2563],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5796,0.015397115610539913,1.0,0.34616225957870483,0.88,6.385714054107666,0.16,"tensor([-5.2372, -1.3997, -3.2460,  ..., -5.3926, -2.9218,  9.2577],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5797,0.01510608196258545,1.0,0.3602616488933563,0.86,6.578027725219727,0.16,"tensor([-5.2295, -1.3922, -3.2358,  ..., -5.3817, -2.9200,  9.2506],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5798,0.012800101190805435,1.0,0.36443081498146057,0.88,6.562222480773926,0.16,"tensor([-5.2301, -1.3919, -3.2343,  ..., -5.3629, -2.9272,  9.2462],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5799,0.012340378016233444,1.0,0.35774776339530945,0.86,6.5466179847717285,0.16,"tensor([-5.2344, -1.3950, -3.2373,  ..., -5.3541, -2.9314,  9.2404],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5800,0.013738256879150867,1.0,0.3418923318386078,0.86,6.524516582489014,0.16,"tensor([-5.2385, -1.3982, -3.2410,  ..., -5.3366, -2.9322,  9.2385],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5801,0.015144112519919872,1.0,0.3804647922515869,0.88,6.611987113952637,0.16,"tensor([-5.2331, -1.3946, -3.2369,  ..., -5.3119, -2.9379,  9.2458],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5802,0.017326390370726585,1.0,0.3660496175289154,0.88,6.091025352478027,0.16,"tensor([-5.2328, -1.3942, -3.2359,  ..., -5.3068, -2.9255,  9.2471],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5803,0.013601524755358696,1.0,0.38165977597236633,0.88,6.481480598449707,0.14,"tensor([-5.2320, -1.3937, -3.2355,  ..., -5.2790, -2.9270,  9.2149],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5804,0.014577851630747318,1.0,0.3624630868434906,0.88,6.540111541748047,0.14,"tensor([-5.2306, -1.3926, -3.2338,  ..., -5.2609, -2.9244,  9.2055],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5805,0.01713602989912033,1.0,0.4598585367202759,0.84,6.371933460235596,0.18,"tensor([-5.2312, -1.3928, -3.2335,  ..., -5.2698, -2.9214,  9.2055],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5806,0.015378214418888092,1.0,0.3347312808036804,0.88,6.507624626159668,0.16,"tensor([-5.2357, -1.3952, -3.2356,  ..., -5.2609, -2.9229,  9.2150],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5807,0.012290052138268948,1.0,0.36071786284446716,0.92,6.538278579711914,0.16,"tensor([-5.2453, -1.4033, -3.2451,  ..., -5.2418, -2.9238,  9.2436],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5808,0.014436968602240086,1.0,0.33682096004486084,0.88,6.560363292694092,0.16,"tensor([-5.2458, -1.4028, -3.2432,  ..., -5.2279, -2.9240,  9.2460],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5809,0.012377466075122356,1.0,0.43322959542274475,0.84,6.455642223358154,0.18,"tensor([-5.2407, -1.3987, -3.2373,  ..., -5.2195, -2.9257,  9.2450],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5810,0.11488091200590134,0.92,0.6034722328186035,0.8,6.581023693084717,0.12,"tensor([-5.2310, -1.3899, -3.2275,  ..., -5.1891, -2.9247,  9.3023],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5811,0.019544808194041252,1.0,0.34370318055152893,0.9,6.203615665435791,0.16,"tensor([-5.2266, -1.3859, -3.2224,  ..., -5.1712, -2.9203,  9.3126],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5812,0.012170392088592052,1.0,0.37893372774124146,0.88,6.143413543701172,0.2,"tensor([-5.2274, -1.3866, -3.2233,  ..., -5.1825, -2.9239,  9.3290],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5813,0.018477290868759155,1.0,0.4060375690460205,0.88,6.5260772705078125,0.16,"tensor([-5.2215, -1.3813, -3.2158,  ..., -5.1733, -2.9228,  9.3353],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5814,0.013080039992928505,1.0,0.3848433196544647,0.88,6.3720197677612305,0.16,"tensor([-5.2242, -1.3832, -3.2167,  ..., -5.1642, -2.9195,  9.3337],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5815,0.011519508436322212,1.0,0.36423659324645996,0.88,6.584527969360352,0.16,"tensor([-5.2230, -1.3822, -3.2153,  ..., -5.1556, -2.9158,  9.3322],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5816,0.02288150228559971,1.0,0.3922998011112213,0.84,6.321781635284424,0.18,"tensor([-5.2303, -1.3877, -3.2212,  ..., -5.1386, -2.9244,  9.3316],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5817,0.024146053940057755,1.0,0.35818973183631897,0.9,6.263686656951904,0.16,"tensor([-5.2217, -1.3807, -3.2127,  ..., -5.1200, -2.9242,  9.3401],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5818,0.013167908415198326,1.0,0.33079421520233154,0.88,5.984774112701416,0.18,"tensor([-5.2204, -1.3792, -3.2108,  ..., -5.1265, -2.9222,  9.3526],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5819,0.020671386271715164,1.0,0.3491327166557312,0.88,6.129909515380859,0.18,"tensor([-5.2243, -1.3818, -3.2139,  ..., -5.1067, -2.9203,  9.3723],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5820,0.013159340247511864,1.0,0.3515569567680359,0.86,6.317642688751221,0.18,"tensor([-5.2168, -1.3760, -3.2065,  ..., -5.0990, -2.9178,  9.3708],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5821,0.01470016036182642,1.0,0.43006783723831177,0.78,6.563176155090332,0.14,"tensor([-5.2321, -1.3892, -3.2245,  ..., -5.0841, -2.9104,  9.3793],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5822,0.014559615403413773,1.0,0.4970555901527405,0.84,6.522643566131592,0.16,"tensor([-5.2220, -1.3830, -3.2162,  ..., -5.0796, -2.9119,  9.3781],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5823,0.014568112790584564,1.0,0.3312109410762787,0.88,6.35618782043457,0.18,"tensor([-5.2222, -1.3831, -3.2163,  ..., -5.0547, -2.9157,  9.3581],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5824,0.020199349150061607,1.0,0.3395594358444214,0.9,6.335501670837402,0.18,"tensor([-5.2273, -1.3867, -3.2203,  ..., -5.0552, -2.9138,  9.3604],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
5825,0.02170274406671524,1.0,0.4742153286933899,0.82,6.3583760261535645,0.2,"tensor([-5.2082, -1.3732, -3.2042,  ..., -5.0560, -2.9112,  9.3599],
       device='cuda:0', requires_grad=True)","tensor([0., 0., 0.,  ..., 0., 0., 0.], device='cuda:0')"
